index,year,energia_Gg_CO2e_GWP_SAR,residuo_Gg_CO2e_GWP_SAR,agropecuaria_Gg_CO2e_GWP_SAR,ippu_Gg_CO2e_GWP_SAR,lulucf_Gg_CO2e_GWP_SAR
"6100
Telecomunicações",2017,68.67244325480051,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2017,23.290851555463668,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2017,83.0787076102106,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2017,24.6369984219196,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2017,41.59938177303176,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2017,32.030634472781195,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2017,7.511013494373416,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2017,7.689922647373217,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2017,263.3273586471078,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2017,3.946163123060608,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2017,404.0901154735718,0.0,0.0,0.0,0.0
"8591
Educação pública",2017,129.5658640101578,0.0,0.0,0.0,0.0
"8592
Educação privada",2017,82.29117533707111,0.0,0.0,0.0,0.0
"8691
Saúde pública",2017,80.62997218936574,31.137056010361555,0.0,0.0,0.0
"8692
Saúde privada",2017,73.01154532201168,43.95676398963844,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2017,35.88335612029429,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2017,99.89864408033148,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2017,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2017,24650.270616399936,60053.38238895194,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2018,11478.71883959618,0.0,83900.1525085301,0.0,58060.695160966905
"0192
Pecuária, inclusive o apoio à pecuária",2018,5447.070108765703,1750.4361,375051.56971116044,0.0,318517.36755164625
"0280
Produção florestal; pesca e aquicultura",2018,2826.2336431639205,0.0,368.86141735144145,0.0,-42075.82158425848
"0580
Extração de carvão mineral e de minerais não-metálicos",2018,451.2805298537494,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2018,3166.984670906672,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2018,3598.379950990448,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2018,1935.0227128888532,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2018,2295.3879027775356,2041.3722,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2018,799.8019756169788,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2018,1959.5109411487254,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2018,670.6316501352841,16.6509,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2018,19.077370589895825,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2018,679.6360279687054,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2018,75.98319079291807,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2018,110.413751482706,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2018,1065.5490627073066,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2018,5690.350759017037,573.1089000000001,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2018,49.2572271671224,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2018,75673.0095040962,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2018,1659.5622448070358,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2018,11180.767800412985,0.0,0.0,8411.300422556355,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2018,2089.1238392109276,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2018,772.5072870847318,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2018,189.79823940449478,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2018,1346.6410098281603,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2018,16742.803096737032,0.0,0.0,29038.167896297113,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2018,7841.331897046617,0.0,0.0,47804.47687179727,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2018,4805.486589994457,0.0,0.0,3370.6355065021157,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2018,1434.8254590033625,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2018,60.62561242582393,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2018,297.744757050135,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2018,278.06110764957987,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2018,391.6033296065372,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2018,842.7752855593543,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2018,92.9094646465501,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2018,146.3634426812961,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2018,127.23174792577024,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2018,11334.921494209644,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2018,294.36440505264625,0.0,0.0,0.0,0.0
"4180
Construção",2018,640.3642417456639,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2018,53.16230839899857,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2018,814.1752848033826,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2018,180140.71776799645,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2018,4175.135707176914,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2018,10037.678200674827,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2018,45.90786830203731,0.0,0.0,0.0,0.0
"5500
Alojamento",2018,49.14255457085635,0.0,0.0,0.0,0.0
"5600
Alimentação",2018,92.37705453387174,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2018,4.017298400167092,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2018,13.786067008624093,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2018,62.66659666516076,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2018,23.522726609415546,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2018,79.88801012550392,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2018,24.232738333362278,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2018,42.057375031566636,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2018,34.54578100705901,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2018,7.842493921928372,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2018,8.25254106875565,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2018,262.2964535625495,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2018,3.661887884728077,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2018,415.6695744652205,0.0,0.0,0.0,0.0
"8591
Educação pública",2018,130.81341407868655,0.0,0.0,0.0,0.0
"8592
Educação privada",2018,78.8979442663104,0.0,0.0,0.0,0.0
"8691
Saúde pública",2018,82.87266031228668,23.79571904129568,0.0,0.0,0.0
"8692
Saúde privada",2018,71.65150507984856,36.69529095870431,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2018,35.45998054746933,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2018,105.16638041602823,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2018,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2018,25231.113350993557,62219.3179699954,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2019,11612.68405089773,0.0,85496.25675340353,0.0,63476.671892824605
"0192
Pecuária, inclusive o apoio à pecuária",2019,5457.356846376493,1753.6281,377591.07707852754,0.0,528540.2117395801
"0280
Produção florestal; pesca e aquicultura",2019,3046.5924530806155,0.0,386.6275339042137,0.0,-35199.03220812897
"0580
Extração de carvão mineral e de minerais não-metálicos",2019,451.954083666339,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2019,3103.981495206363,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2019,3245.4911930179283,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2019,1590.9571566655954,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2019,2700.7612555650508,2045.0955,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2019,636.8372052779214,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2019,1689.930503112259,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2019,690.170483616433,16.6803,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2019,20.803436460154252,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2019,641.6171862493915,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2019,80.64467228594731,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2019,94.10470162814833,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2019,986.1952344092485,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2019,5294.4684081254645,574.1546999999999,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2019,44.17172420064715,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2019,77364.64557904375,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2019,1373.7445035874412,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2019,10866.223228600342,0.0,0.0,8319.726422556356,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2019,2472.3328315992394,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2019,870.875934525809,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2019,161.22590416370934,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2019,1174.2417064393228,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2019,16998.87219562415,0.0,0.0,29306.092766309004,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2019,7457.362207669508,0.0,0.0,51994.37523470311,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2019,5222.36138507308,0.0,0.0,3380.874649379599,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2019,1484.7837178651528,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2019,57.00643209944268,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2019,289.13755931560536,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2019,248.16178079562383,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2019,349.62298597265647,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2019,724.4771621363867,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2019,74.42984933342538,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2019,145.70767112745656,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2019,117.26741837929019,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2019,11619.484160925507,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2019,280.20304994597115,0.0,0.0,0.0,0.0
"4180
Construção",2019,621.6362573543254,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2019,54.772031917491134,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2019,810.4241495367736,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2019,182034.8331007679,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2019,4201.032985517459,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2019,9026.03762325926,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2019,43.42550726959354,0.0,0.0,0.0,0.0
"5500
Alojamento",2019,53.68670590105256,0.0,0.0,0.0,0.0
"5600
Alimentação",2019,93.53810386966389,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2019,3.8062923921518097,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2019,13.883018023504237,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2019,60.01946553317061,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2019,28.504555937879434,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2019,73.97255615990703,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2019,28.978139631402264,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2019,44.79642691459063,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2019,35.32448664029387,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2019,9.30573665156403,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2019,8.580139007556088,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2019,261.3116740478417,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2019,3.839972425205133,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2019,407.48196212666596,0.0,0.0,0.0,0.0
"8591
Educação pública",2019,134.51834796588278,0.0,0.0,0.0,0.0
"8592
Educação privada",2019,87.99455950600114,0.0,0.0,0.0,0.0
"8691
Saúde pública",2019,89.57053884732913,18.057246214185238,0.0,0.0,0.0
"8692
Saúde privada",2019,69.13124791055859,27.83095378581476,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2019,41.464771689166234,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2019,110.03295670041626,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2019,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2019,24994.894538342476,63031.25658758344,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2020,11942.401265664144,0.0,93306.9686267538,0.0,118425.3900160821
"0192
Pecuária, inclusive o apoio à pecuária",2020,5662.134448495169,1731.7965,379078.5547489979,0.0,556451.9798774347
"0280
Produção florestal; pesca e aquicultura",2020,2834.335903614634,0.0,411.10972630622956,0.0,-37838.75423648711
"0580
Extração de carvão mineral e de minerais não-metálicos",2020,419.6518402491887,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2020,2611.2960274964908,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2020,2661.664721759876,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2020,1334.1599729316288,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2020,2769.5251622038563,2019.6351,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2020,894.2090865910484,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2020,1620.784549724758,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2020,691.1481573274195,16.4724,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2020,18.980781152635103,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2020,536.8779776511809,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2020,58.48081939008462,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2020,67.47952287881813,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2020,825.8723132366891,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2020,5447.110568130869,567.0063,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2020,28.554408475005083,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2020,73673.94048407213,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2020,1282.0325558028549,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2020,9146.764467623638,0.0,0.0,8319.726422556356,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2020,1866.8575324020048,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2020,636.396033634557,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2020,129.43490030144923,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2020,963.8845276115456,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2020,17670.752563054368,0.0,0.0,31592.67962927484,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2020,7074.000915820668,0.0,0.0,49654.55228764926,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2020,5620.215027337696,0.0,0.0,3434.424627059766,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2020,1470.5982717383022,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2020,47.926873519815096,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2020,249.85102789328744,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2020,206.81130284818735,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2020,197.23250588863507,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2020,433.6860191020126,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2020,51.48990153475515,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2020,124.44108945868277,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2020,87.24577665973166,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2020,11281.649756800614,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2020,272.867102908849,0.0,0.0,0.0,0.0
"4180
Construção",2020,517.5627163960249,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2020,44.13270255873241,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2020,723.7780522727578,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2020,175908.2850220092,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2020,3588.8178127730475,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2020,5191.228801625782,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2020,38.66711572324726,0.0,0.0,0.0,0.0
"5500
Alojamento",2020,38.681779589813424,0.0,0.0,0.0,0.0
"5600
Alimentação",2020,66.29916404383265,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2020,3.189946979873851,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2020,10.810381448415066,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2020,54.768585416421566,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2020,24.160278591496773,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2020,65.36812317870303,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2020,24.804269011611357,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2020,36.98610549809383,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2020,26.779718762462345,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2020,8.171081507557892,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2020,7.415377710500245,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2020,232.79089509737912,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2020,3.3397599702487426,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2020,351.48574502939675,0.0,0.0,0.0,0.0
"8591
Educação pública",2020,100.95855630508234,0.0,0.0,0.0,0.0
"8592
Educação privada",2020,76.19381897485714,0.0,0.0,0.0,0.0
"8691
Saúde pública",2020,87.2855959863832,13.417341862127044,0.0,0.0,0.0
"8692
Saúde privada",2020,54.567947520818855,17.86804813787296,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2020,30.165291796022256,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2020,91.78494123968522,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2020,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2020,25841.66321852296,65263.65054808597,0.0,0.0,0.0
